,sensitivity,sensitivity,specificity,specificity,AUC-ROC,AUC-ROC
,mean,std,mean,std,mean,std
Total,0.9148326742356593,0.09098795261802727,0.8838660157100936,0.09909071062223097,0.9647882672390047,0.029489654545926513
KCNQ1,0.8827272727272726,0.15007408978655418,0.768840579710145,0.19395939741886944,0.9537177938808373,0.027592161724320215
KCNQ2,0.9545271629778671,0.05866976891302246,0.9006666666666667,0.097305932216101,0.9738176391683433,0.05001982081296238
KCNQ3,0.9095238095238095,0.07438333024673005,0.9666666666666668,0.0485912657903775,0.9690476190476189,0.03864924543035221
KCNQ4,0.9,0.13333333333333336,0.8678362573099415,0.21558572926304484,0.9153856864383181,0.06995556937438546
KCNQ5,0.6300000000000001,0.2227105745132009,0.9067692307692308,0.13473129076075524,0.8666153846153847,0.062472431789772805
