,sensitivity,sensitivity,specificity,specificity,AUC-ROC,AUC-ROC
,mean,std,mean,std,mean,std
Total,0.8997695284262448,0.10292582057778962,0.871736567613629,0.11439750368940005,0.9581893332578513,0.029418892934364865
KCNQ1,0.8424242424242425,0.183244684580752,0.7423913043478261,0.23321740751548106,0.9289558629776021,0.042283405711587216
KCNQ2,0.9517102615694165,0.06077657882667702,0.909,0.0928654941299512,0.9742963782696178,0.04820632039355432
KCNQ3,0.9095238095238095,0.07438333024673005,0.9333333333333332,0.08579691784155835,0.9666666666666666,0.042358206844421924
KCNQ4,0.9,0.13333333333333336,0.8467836257309941,0.21706543632178332,0.9255082149818993,0.075975842559519
KCNQ5,0.6300000000000001,0.2227105745132009,0.9147692307692307,0.13409031664423604,0.8010461538461537,0.17854159079881196
