,sensitivity,sensitivity,specificity,specificity,AUC-ROC,AUC-ROC
,mean,std,mean,std,mean,std
Total,0.9212161415146489,0.06955150587602571,0.857868757928728,0.12386502427070355,0.9665238760260129,0.022970364395529515
KCNQ1,0.9011111111111111,0.11267784296966415,0.7007246376811594,0.23025184151923603,0.946731993851559,0.04210088461311064
KCNQ2,0.9659557344064387,0.04169728736242653,0.851,0.1411209095460737,0.9732120724346076,0.04726509148781892
KCNQ3,0.9095238095238095,0.07438333024673005,0.95,0.06123724356957946,0.9619047619047618,0.05183700251685061
KCNQ4,0.7761904761904762,0.19610724078070477,0.8678362573099415,0.21558572926304484,0.8996519075466445,0.09485278151545107
KCNQ5,0.6300000000000001,0.2227105745132009,0.9153846153846154,0.16923076923076927,0.9120000000000001,0.0399218170840199
